inventory_usage_id,work_order_id,vessel_id,part_number,quantity,unit,unit_cost,extended_cost,sourced_from,install_ts
inv_045aab959a41,wo_581d5c84e37e,ves_964b2d037cd0,HULL_GELCOAT_KIT,1,each,123.64,123.64,new_supplier,2023-10-28T14:00:00
inv_2f8fc490f4ac,wo_5f3336b01daf,ves_964b2d037cd0,BUS_BAR_12V,1,each,53.95,53.95,customer_supplied,2021-02-21T16:00:00
inv_617dad759f69,wo_228727734c17,ves_c8c71a22a1db,WATER_PUMP_5GPM,1,each,154.1,154.1,new_supplier,2014-08-14T08:00:00
inv_6a60e3dbe3f3,wo_415a3cab88f6,ves_c8c71a22a1db,ENG_LONG_BLOCK_4CYL,1,each,8787.3,8787.3,new_supplier,2022-11-15T08:00:00
inv_e9518dc11064,wo_fb6c53e8ae24,ves_c8c71a22a1db,HULL_STRINGER_SET,1,each,2756.58,2756.58,new_supplier,2026-07-27T15:00:00
inv_31e4852164c9,wo_914134088dbb,ves_c8c71a22a1db,INB_CUTLASS_BRG,1,each,139.82,139.82,new_supplier,2024-09-11T14:00:00
inv_b175a19ccb5b,wo_2bb1038be464,ves_57cf6dcf007f,BELLOWS_UJOINT,1,each,118.11,118.11,new_supplier,2014-05-17T15:00:00
inv_1a580ae4e8c2,wo_2bb1038be464,ves_57cf6dcf007f,UJOINT_SET,1,each,222.16,222.16,new_supplier,2014-05-17T15:00:00
inv_67b5e9d036a2,wo_f8ca9cdb78a0,ves_57cf6dcf007f,BELLOWS_EXHAUST,1,each,99.16,99.16,new_supplier,2022-04-21T11:00:00
inv_b87a141fab5d,wo_f8ca9cdb78a0,ves_57cf6dcf007f,GIMBAL_BEARING,1,each,196.36,196.36,new_supplier,2022-04-27T11:00:00
inv_fbe67082e6d9,wo_8cd1985408cb,ves_57cf6dcf007f,HULL_GELCOAT_KIT,1,each,117.04,117.04,new_supplier,2022-05-31T11:00:00
inv_fb0618a28436,wo_23323902c2d4,ves_bbc33b3d59c6,STEERING_CABLE_16FT,1,each,256.58,256.58,used_salvage,2021-06-21T16:00:00
inv_daad6f6ad847,wo_ed76be5ca099,ves_bbc33b3d59c6,AC_RAW_WATER_PUMP,1,each,376.51,376.51,new_supplier,2026-08-14T09:00:00
inv_b769427c20ec,wo_595c7d207490,ves_bbc33b3d59c6,HULL_TRANSOM_KIT,1,each,2963.49,2963.49,new_supplier,2022-10-19T16:00:00
inv_cea4004f9ae7,wo_80a779096515,ves_bbc33b3d59c6,OB_WATER_PUMP_KIT,1,each,193.53,193.53,new_supplier,2026-04-07T10:00:00
inv_4715ba5e20c7,wo_80a779096515,ves_bbc33b3d59c6,THERMOSTAT_MARINE,1,each,45.57,45.57,new_supplier,2026-04-08T10:00:00
inv_2b5a6cf59658,wo_a8c07f3cf46b,ves_bbc33b3d59c6,OB_GEARCASE_SEAL_KIT,1,each,90.6,90.6,new_supplier,2020-12-27T11:00:00
inv_984d036a2c72,wo_933e28cb9728,ves_bbc33b3d59c6,HULL_GELCOAT_KIT,1,each,123.22,123.22,new_supplier,2021-06-28T15:00:00
inv_3346362a9a43,wo_e3bd8610039a,ves_bbc33b3d59c6,WIRING_HARNESS_MAIN,1,each,959.9,959.9,new_supplier,2020-05-26T08:00:00
inv_6ca1ad4025cd,wo_13e359289f6e,ves_86d370c5166a,SEACOCK_1IN_BRONZE,1,each,195.81,195.81,new_supplier,2014-01-31T15:00:00
inv_3a67ec6536be,wo_20c39cc5fa04,ves_86d370c5166a,BATTERY_AGM_100AH,2,each,354.04,708.08,used_salvage,2019-11-13T15:00:00
inv_d5b3e93897e8,wo_82ccf958cd66,ves_86d370c5166a,N2K_STARTER_KIT,1,each,127.97,127.97,new_supplier,2015-11-26T16:00:00
inv_1747f12d7ffd,wo_ae70b94bc4a6,ves_86d370c5166a,EXHAUST_RISER_V8,2,each,621.84,1243.67,used_salvage,2016-03-21T16:00:00
inv_1c3d1ede13a7,wo_2987b2a362dd,ves_86d370c5166a,HULL_STRINGER_SET,1,each,2750.36,2750.36,new_supplier,2023-10-22T09:00:00
inv_01da73be41a0,wo_0c9e0a4cbcf6,ves_86d370c5166a,WATER_PUMP_5GPM,1,each,136.9,136.9,new_supplier,2017-03-16T08:00:00
inv_3db217e500e3,wo_7129620978e0,ves_31eed1596729,ALTERNATOR_70A,1,each,272.49,272.49,new_supplier,2015-11-12T15:00:00
inv_fea520e1dba9,wo_392962c5c681,ves_31eed1596729,HULL_GELCOAT_KIT,1,each,122.52,122.52,new_supplier,2021-06-29T14:00:00
inv_0cff9267fe69,wo_ec974c0f6ca2,ves_31eed1596729,CRANK_POS_SENSOR,1,each,96.06,96.06,customer_supplied,2015-01-27T13:00:00
inv_75b69c574a6b,wo_b720f236986c,ves_31eed1596729,BATTERY_LITHIUM_100AH,3,each,1042.58,3127.75,new_supplier,2022-11-11T13:00:00
inv_2bb3e8edf574,wo_30d9419c31d4,ves_31eed1596729,ENG_LONG_BLOCK_V8,1,each,14557.17,14557.17,new_supplier,2015-11-11T15:00:00
inv_8e0a512d2112,wo_b13c37ee9811,ves_31eed1596729,WIRING_HARNESS_MAIN,1,each,911.98,911.98,new_supplier,2015-10-10T12:00:00
inv_e8fa546a3cf9,wo_d268a212d1f2,ves_31eed1596729,EXHAUST_RISER_V8,2,each,682.25,1364.49,new_supplier,2026-09-21T08:00:00
inv_0460fac0b187,wo_ae301e5827e3,ves_7b3f8580550e,SANITATION_HOSE_10FT,2,each,128.52,257.04,new_supplier,2019-06-04T12:00:00
inv_9293b55d6955,wo_966ad5816781,ves_7b3f8580550e,FUEL_PUMP_HP,1,each,423.65,423.65,new_supplier,2019-04-08T16:00:00
inv_c4da5306ba42,wo_78e9c0f48f91,ves_7b3f8580550e,EXHAUST_RISER_V8,2,each,625.37,1250.74,new_supplier,2015-05-23T09:00:00
inv_d7dd181333c7,wo_d50299c886c4,ves_7b3f8580550e,BATTERY_AGM_100AH,3,each,365.14,1095.41,new_supplier,2024-06-16T08:00:00
inv_cd2027e973f5,wo_d25ea21fa447,ves_7b3f8580550e,HYD_STEERING_CYL,1,each,606.25,606.25,new_supplier,2014-06-05T08:00:00
inv_afc28805746a,wo_ff18e1c39237,ves_7b3f8580550e,OB_WATER_PUMP_KIT,1,each,179.85,179.85,new_supplier,2021-11-27T15:00:00
inv_ac8e71436f5f,wo_ff18e1c39237,ves_7b3f8580550e,THERMOSTAT_MARINE,1,each,46.11,46.11,new_supplier,2021-11-26T15:00:00
inv_ce367c53d768,wo_da825d1da4db,ves_7b3f8580550e,OB_WATER_PUMP_KIT,1,each,168.86,168.86,new_supplier,2017-09-05T10:00:00
inv_f790492ece13,wo_da825d1da4db,ves_7b3f8580550e,THERMOSTAT_MARINE,1,each,45.03,45.03,new_supplier,2017-09-11T10:00:00
inv_bd7b44adcfae,wo_209277ec3cb8,ves_4f5a6ad13dcd,BELLOWS_EXHAUST,1,each,93.3,93.3,new_supplier,2017-02-10T08:00:00
inv_3091abefc53b,wo_209277ec3cb8,ves_4f5a6ad13dcd,GIMBAL_BEARING,1,each,184.44,184.44,new_supplier,2017-02-08T08:00:00
inv_ca588c4f5064,wo_89997f4d5348,ves_4f5a6ad13dcd,CRANK_POS_SENSOR,1,each,97.92,97.92,customer_supplied,2019-10-04T14:00:00
inv_3c2e56cae8c9,wo_bded4c6aabcf,ves_df8d85dd9f70,EXHAUST_RISER_V8,2,each,614.04,1228.08,new_supplier,2017-11-23T13:00:00
inv_3ded97eb098f,wo_38a3787d4e36,ves_df8d85dd9f70,AC_RAW_WATER_PUMP,1,each,373.95,373.95,new_supplier,2019-08-04T08:00:00
inv_a90ab9aeaa66,wo_d01ddb50a640,ves_df8d85dd9f70,HEAD_GASKET_SET_4CYL,1,each,214.14,214.14,new_supplier,2016-12-31T10:00:00
inv_346e6a2cc27b,wo_9890ce656a0e,ves_df8d85dd9f70,SANITATION_HOSE_10FT,1,each,142.66,142.66,new_supplier,2014-10-03T14:00:00
inv_74d5374e134f,wo_8735195e09d5,ves_df8d85dd9f70,OB_GEARCASE_SEAL_KIT,1,each,94.31,94.31,new_supplier,2016-10-22T12:00:00
inv_cdfdb17fb84f,wo_26eb04fc1419,ves_df8d85dd9f70,MFD_9IN,1,each,881.37,881.37,new_supplier,2019-02-15T10:00:00
inv_bf58e4708c18,wo_801a69631797,ves_df8d85dd9f70,HULL_GELCOAT_KIT,1,each,127.55,127.55,new_supplier,2022-09-06T10:00:00
inv_eede7978eb20,wo_f475af3355db,ves_df8d85dd9f70,FUEL_FILTER_SEPARATOR,1,each,82.73,82.73,new_supplier,2017-01-13T10:00:00
inv_62a0ce4abdaa,wo_54bca8f7fc99,ves_df8d85dd9f70,EXHAUST_RISER_V8,2,each,678.55,1357.1,new_supplier,2024-04-26T12:00:00
inv_676eb03f4ffe,wo_14d59289514d,ves_df8d85dd9f70,ALTERNATOR_70A,1,each,274.09,274.09,new_supplier,2020-12-10T09:00:00
inv_1e8b213785ab,wo_298a0b6c1bb2,ves_7567cf9e51cd,JET_WEAR_RING,1,each,147.74,147.74,new_supplier,2021-05-19T11:00:00
inv_ed676160d7ea,wo_e0cdb603702c,ves_7567cf9e51cd,AUTOPILOT_PUMP,1,each,935.22,935.22,used_salvage,2026-12-19T12:00:00
inv_192de853b59d,wo_6684c5a69584,ves_7567cf9e51cd,INB_CUTLASS_BRG,1,each,139.6,139.6,new_supplier,2022-01-23T08:00:00
inv_e11e98fc1d7e,wo_86e8b28362f5,ves_7567cf9e51cd,AC_RAW_WATER_PUMP,1,each,386.69,386.69,new_supplier,2024-06-26T08:00:00
inv_07d46af636f4,wo_b909b9470c40,ves_1cf9c135021c,WATER_PUMP_5GPM,1,each,137.54,137.54,new_supplier,2015-04-26T11:00:00
inv_2d0aa2cbf3c4,wo_093962127757,ves_1cf9c135021c,FUEL_FILTER_SEPARATOR,1,each,83.36,83.36,used_salvage,2017-01-05T09:00:00
inv_190ad7336b14,wo_97f1326646bb,ves_f4bfe4a08b08,CRANK_POS_SENSOR,1,each,101.83,101.83,new_supplier,2022-04-19T08:00:00
inv_1bda05e110e5,wo_2453b27c5651,ves_f4bfe4a08b08,N2K_STARTER_KIT,1,each,131.19,131.19,new_supplier,2015-08-14T09:00:00
inv_008629d46b55,wo_245f73bd2e7f,ves_f4bfe4a08b08,JET_WEAR_RING,1,each,159.77,159.77,new_supplier,2015-02-09T16:00:00
inv_5335bdb86aff,wo_8c547179cde5,ves_f4bfe4a08b08,WIRING_HARNESS_MAIN,1,each,1009.46,1009.46,customer_supplied,2019-05-28T10:00:00
inv_98046709c30d,wo_d816b580a7cc,ves_fcf90faf1a1b,EXHAUST_RISER_V8,2,each,630.19,1260.39,new_supplier,2015-10-05T16:00:00
inv_ddeb9a86a108,wo_a7e5a28f083e,ves_fcf90faf1a1b,HULL_GELCOAT_KIT,1,each,115.19,115.19,new_supplier,2014-01-22T12:00:00
inv_61b561dd2c26,wo_12e5617c889c,ves_fcf90faf1a1b,INB_CUTLASS_BRG,1,each,131.73,131.73,new_supplier,2026-07-16T11:00:00
inv_736b3d951d72,wo_161103616d9a,ves_fcf90faf1a1b,EXHAUST_RISER_V8,2,each,683.39,1366.79,new_supplier,2019-01-19T16:00:00
inv_970992fa2613,wo_566c57ee86d1,ves_fcf90faf1a1b,BELLOWS_UJOINT,1,each,111.16,111.16,new_supplier,2023-07-23T09:00:00
inv_bec271f9a4a0,wo_566c57ee86d1,ves_fcf90faf1a1b,UJOINT_SET,1,each,210.24,210.24,new_supplier,2023-07-25T09:00:00
inv_4572ab236662,wo_a829fbfa34c3,ves_143f93175b27,OB_GEARCASE_SEAL_KIT,1,each,100.46,100.46,new_supplier,2018-01-14T11:00:00
inv_3259305db6a8,wo_33a805e89389,ves_143f93175b27,BELLOWS_UJOINT,1,each,107.45,107.45,new_supplier,2021-06-02T15:00:00
inv_cc823c126283,wo_33a805e89389,ves_143f93175b27,UJOINT_SET,1,each,218.6,218.6,used_salvage,2021-06-02T15:00:00
inv_87222944f179,wo_d9515c8223b5,ves_143f93175b27,BELLOWS_EXHAUST,1,each,92.3,92.3,new_supplier,2026-10-13T11:00:00
inv_1aa8c3da9bdb,wo_d9515c8223b5,ves_143f93175b27,UJOINT_SET,1,each,197.05,197.05,new_supplier,2026-10-15T11:00:00
inv_3b67e0cb862c,wo_429edf9bbe9b,ves_143f93175b27,EXHAUST_RISER_V8,2,each,693.35,1386.7,new_supplier,2025-02-04T12:00:00
inv_9e5f199eca51,wo_8058b1ad9675,ves_143f93175b27,OB_WATER_PUMP_KIT,1,each,192.12,192.12,used_salvage,2019-06-07T16:00:00
inv_22d754adb767,wo_8058b1ad9675,ves_143f93175b27,THERMOSTAT_MARINE,1,each,47.82,47.82,new_supplier,2019-06-08T16:00:00
inv_353de1ffecee,wo_e317078aa26c,ves_143f93175b27,SHAFT_1_25_SS,1,each,1680.25,1680.25,new_supplier,2021-08-15T12:00:00
inv_0234c42d9a86,wo_a92e3be78e8c,ves_3870f5605145,HULL_GELCOAT_KIT,1,each,118.29,118.29,new_supplier,2020-11-26T08:00:00
inv_9c7a6d1a493c,wo_8577bf5cf36e,ves_3870f5605145,CRANK_POS_SENSOR,1,each,89.82,89.82,new_supplier,2020-11-14T14:00:00
inv_11bcc1dc75e9,wo_48471dbc92e7,ves_3870f5605145,ALTERNATOR_70A,1,each,297.57,297.57,new_supplier,2019-09-14T15:00:00
inv_cc2aa516fa1b,wo_b27cef65e184,ves_3870f5605145,OB_WATER_PUMP_KIT,1,each,173.22,173.22,new_supplier,2015-11-21T16:00:00
inv_b41d440db961,wo_b27cef65e184,ves_3870f5605145,THERMOSTAT_MARINE,1,each,49.09,49.09,new_supplier,2015-11-26T16:00:00
inv_e2bc988c56fa,wo_f92a2a06e144,ves_3870f5605145,WATER_PUMP_5GPM,1,each,144.0,144.0,new_supplier,2022-09-26T13:00:00
inv_ac25600f1ef6,wo_9bae61efd601,ves_99d16410a69b,FUEL_LINE_A1_10FT,2,each,122.45,244.9,new_supplier,2016-01-06T08:00:00
inv_5f7f26021107,wo_39c820d42c50,ves_dfe8affa9d73,HULL_GELCOAT_KIT,1,each,119.86,119.86,new_supplier,2026-03-01T12:00:00
inv_ca76296bd1df,wo_dc0ca6cfcdc0,ves_dfe8affa9d73,WATER_PUMP_5GPM,1,each,155.76,155.76,new_supplier,2015-02-14T09:00:00
inv_33295807429c,wo_ed2faef80c52,ves_dfe8affa9d73,AC_RAW_WATER_PUMP,1,each,400.33,400.33,new_supplier,2014-03-06T13:00:00
inv_940d41e96098,wo_76ec7b1379ca,ves_dfe8affa9d73,HULL_GELCOAT_KIT,1,each,124.34,124.34,new_supplier,2024-07-23T12:00:00
inv_14f77836fac8,wo_4e798e77ee46,ves_dfe8affa9d73,CRANK_POS_SENSOR,1,each,87.49,87.49,new_supplier,2019-12-12T14:00:00
inv_f128fa4089fb,wo_05c4e8276bfb,ves_65d658011f44,SEACOCK_1IN_BRONZE,1,each,199.48,199.48,new_supplier,2015-09-03T16:00:00
inv_f2a8848642d9,wo_ad7bfd2e061d,ves_65d658011f44,EXHAUST_RISER_V8,2,each,634.34,1268.67,new_supplier,2019-04-13T12:00:00
inv_0903c1ffb306,wo_d20624dc4beb,ves_65d658011f44,OB_WATER_PUMP_KIT,1,each,170.62,170.62,new_supplier,2018-06-25T16:00:00
inv_f1b5159a98ed,wo_d20624dc4beb,ves_65d658011f44,THERMOSTAT_MARINE,1,each,47.17,47.17,customer_supplied,2018-06-25T16:00:00
inv_70d015f14b51,wo_9d4784b1a964,ves_e4c3204dd379,OB_WATER_PUMP_KIT,1,each,193.61,193.61,new_supplier,2018-02-03T12:00:00
inv_49ec1f5e1cce,wo_9d4784b1a964,ves_e4c3204dd379,THERMOSTAT_MARINE,1,each,51.25,51.25,new_supplier,2018-02-11T12:00:00
inv_22914a176e19,wo_69c843fafb4c,ves_e4c3204dd379,HYD_STEERING_HOSE_20FT,1,each,171.59,171.59,new_supplier,2024-12-11T16:00:00
inv_6b9391403078,wo_15a3e03b12a2,ves_e4c3204dd379,FUEL_FILTER_SEPARATOR,1,each,78.9,78.9,customer_supplied,2015-02-02T14:00:00
inv_fd9d80027a7b,wo_accd969bcda4,ves_e4c3204dd379,OB_GEARCASE_SEAL_KIT,1,each,95.88,95.88,new_supplier,2015-12-18T13:00:00
inv_db6e5b3698bc,wo_d07f63c4ba99,ves_01ea6b5d24c7,FUEL_FILTER_SEPARATOR,1,each,79.16,79.16,new_supplier,2014-03-04T13:00:00
inv_66d6fcf15a71,wo_4b2facefefed,ves_01ea6b5d24c7,OB_GEARCASE_SEAL_KIT,1,each,89.54,89.54,customer_supplied,2023-06-24T16:00:00
inv_750d856e0a01,wo_17f80797c6f7,ves_01ea6b5d24c7,AUTOPILOT_PUMP,1,each,894.38,894.38,new_supplier,2022-10-20T14:00:00
inv_7dab64fee73a,wo_54d7e0365059,ves_01ea6b5d24c7,AUTOPILOT_PUMP,1,each,910.39,910.39,new_supplier,2019-02-24T12:00:00
inv_0dce33a4e638,wo_4c7508d6ae91,ves_01ea6b5d24c7,STEERING_CABLE_16FT,1,each,234.19,234.19,new_supplier,2018-06-24T08:00:00
inv_3eee088ecb3e,wo_6946fc22ae71,ves_01ea6b5d24c7,HULL_TRANSOM_KIT,1,each,3366.87,3366.87,new_supplier,2019-02-05T12:00:00
inv_9994fe0c9e9a,wo_a23aa7cf45da,ves_01ea6b5d24c7,FUEL_FILTER_SEPARATOR,1,each,85.25,85.25,new_supplier,2019-03-21T08:00:00
inv_6f595267d26c,wo_c2aa6dfa94b3,ves_d20a41a13574,HULL_CORE_PANEL,1,each,484.97,484.97,new_supplier,2022-12-17T09:00:00
inv_7da6ed255c15,wo_531295a042f1,ves_d20a41a13574,INB_CUTLASS_BRG,1,each,130.03,130.03,new_supplier,2017-05-15T14:00:00
inv_3b84c53a7032,wo_e882b700b097,ves_d20a41a13574,SANITATION_HOSE_10FT,1,each,142.9,142.9,new_supplier,2019-01-27T11:00:00
inv_1963f1a95a25,wo_e86ac2cc7192,ves_d20a41a13574,HULL_GELCOAT_KIT,1,each,127.39,127.39,new_supplier,2018-12-26T08:00:00
inv_7861d8568563,wo_bea468f51e61,ves_d20a41a13574,FUEL_FILTER_SEPARATOR,1,each,90.94,90.94,new_supplier,2017-08-16T09:00:00
inv_28f7c95f2100,wo_aff5cec76b0f,ves_07f156115fff,FUEL_FILTER_SEPARATOR,1,each,88.59,88.59,new_supplier,2014-05-14T11:00:00
inv_dee3f742819a,wo_f1bec2b1958f,ves_4862f5c605ed,SHAFT_1_25_SS,1,each,1639.1,1639.1,new_supplier,2024-02-20T15:00:00
inv_f2750d9a9985,wo_84aa1abdbb20,ves_4862f5c605ed,OB_GEARCASE_SEAL_KIT,1,each,89.86,89.86,new_supplier,2025-10-11T13:00:00
inv_0dd5207df89c,wo_0d0093cac5c8,ves_4862f5c605ed,AC_RAW_WATER_PUMP,1,each,387.5,387.5,customer_supplied,2015-05-10T10:00:00
inv_c918e93d80e0,wo_56442e78be17,ves_4862f5c605ed,OB_WATER_PUMP_KIT,1,each,175.93,175.93,new_supplier,2016-08-21T09:00:00
inv_9e52626555e3,wo_56442e78be17,ves_4862f5c605ed,THERMOSTAT_MARINE,1,each,48.2,48.2,new_supplier,2016-08-15T09:00:00
inv_005bbb1ded6c,wo_ac7381ee85ee,ves_4862f5c605ed,JET_WEAR_RING,1,each,162.74,162.74,new_supplier,2017-10-06T16:00:00
inv_bcdeabe9f065,wo_6f6a28a3ad16,ves_4862f5c605ed,DEPTH_XDUCER,1,each,181.9,181.9,new_supplier,2023-05-21T10:00:00
inv_6e0f7517eaad,wo_91080a485a01,ves_7403a500a14c,FUEL_FILTER_SEPARATOR,1,each,82.73,82.73,new_supplier,2015-11-20T10:00:00
inv_a341de51fd77,wo_61ee88d4d2f9,ves_7403a500a14c,HULL_GELCOAT_KIT,1,each,110.61,110.61,new_supplier,2018-04-08T08:00:00
inv_f598deb1427d,wo_f95e98c0fd31,ves_7403a500a14c,SHAFT_1_25_SS,1,each,1773.19,1773.19,new_supplier,2018-05-20T16:00:00
inv_e2961443c5e2,wo_85dd578973cf,ves_7403a500a14c,FUEL_LINE_A1_10FT,1,each,124.37,124.37,new_supplier,2022-08-24T12:00:00
inv_ec4f436f7d21,wo_a9e90163014f,ves_2c682c40e7cd,HULL_CORE_PANEL,1,each,439.54,439.54,new_supplier,2022-12-14T14:00:00
inv_3400ffcfc9f1,wo_4b1aa0119bea,ves_2c682c40e7cd,EXHAUST_RISER_V8,2,each,671.54,1343.08,new_supplier,2026-09-28T16:00:00
inv_6c517a9d346d,wo_10fa6dc6f0e7,ves_2c682c40e7cd,STEERING_CABLE_16FT,1,each,241.63,241.63,new_supplier,2021-01-10T16:00:00
inv_c212e184589a,wo_04713d6fba07,ves_e6d6a7a28e18,OB_WATER_PUMP_KIT,1,each,168.74,168.74,new_supplier,2018-07-21T14:00:00
inv_a52832b27da6,wo_04713d6fba07,ves_e6d6a7a28e18,THERMOSTAT_MARINE,1,each,46.41,46.41,new_supplier,2018-07-21T14:00:00
inv_a970b6e91448,wo_f6ecf19edbfc,ves_876590155897,JET_WEAR_RING,1,each,157.2,157.2,new_supplier,2026-06-12T11:00:00
inv_0171be75a27d,wo_0328fda2e6f2,ves_876590155897,WATER_PUMP_5GPM,1,each,150.61,150.61,new_supplier,2021-12-25T12:00:00
inv_ca352fbd0360,wo_78415454e650,ves_876590155897,ENG_LONG_BLOCK_4CYL,1,each,9762.75,9762.75,new_supplier,2015-07-19T14:00:00
inv_dd4ccc39196e,wo_d95414b78643,ves_876590155897,INJECTOR_SET_V6,1,each,896.89,896.89,new_supplier,2022-08-29T10:00:00
inv_c311a22d1b56,wo_f5b6e697b50e,ves_876590155897,HEAD_GASKET_SET_4CYL,1,each,211.92,211.92,new_supplier,2015-04-20T16:00:00
inv_f18747bc7689,wo_a2c695eb8901,ves_6e68c2427199,SANITATION_HOSE_10FT,2,each,132.96,265.91,new_supplier,2016-04-08T13:00:00
inv_6e37cc99d9f1,wo_c798dda15316,ves_6e68c2427199,SANITATION_HOSE_10FT,2,each,125.11,250.22,new_supplier,2026-06-25T16:00:00
inv_28836f0e46b1,wo_6d9bd572fb47,ves_6e68c2427199,HULL_GELCOAT_KIT,1,each,119.2,119.2,new_supplier,2015-03-03T08:00:00
inv_b97d08fa2a05,wo_8def3ed975ee,ves_6e68c2427199,HULL_GELCOAT_KIT,1,each,114.89,114.89,new_supplier,2026-04-20T10:00:00
inv_fcb591057b0f,wo_0f505f5f011c,ves_6e68c2427199,FUEL_FILTER_SEPARATOR,1,each,81.49,81.49,new_supplier,2015-03-16T09:00:00
inv_e346825ffc2c,wo_d6f2ec0b1c1b,ves_6e68c2427199,OB_WATER_PUMP_KIT,1,each,178.06,178.06,new_supplier,2015-05-18T13:00:00
inv_0c7150f82766,wo_d6f2ec0b1c1b,ves_6e68c2427199,THERMOSTAT_MARINE,1,each,44.6,44.6,new_supplier,2015-05-26T13:00:00
inv_af781b23e183,wo_6a7ece9066e6,ves_4a84a8b01f7d,HULL_GELCOAT_KIT,1,each,120.33,120.33,new_supplier,2020-04-29T16:00:00
inv_e682f15082ef,wo_3648414101e5,ves_4a84a8b01f7d,FUEL_FILTER_SEPARATOR,1,each,84.69,84.69,new_supplier,2024-12-07T13:00:00
inv_e385b0c42254,wo_9a39de65c882,ves_4a84a8b01f7d,BATTERY_AGM_100AH,3,each,342.86,1028.58,new_supplier,2022-07-16T14:00:00
inv_0794313577b4,wo_5e1503c66291,ves_4a84a8b01f7d,BUS_BAR_12V,1,each,55.89,55.89,new_supplier,2025-09-18T15:00:00
inv_c432ddccf394,wo_cac5c99a405e,ves_4d400610b8b6,EXHAUST_RISER_V8,2,each,660.55,1321.1,customer_supplied,2024-12-18T12:00:00
inv_f1b1ffd3efbd,wo_93f06ab4c981,ves_4d400610b8b6,HULL_GELCOAT_KIT,1,each,126.15,126.15,new_supplier,2024-08-05T14:00:00
inv_79976b115324,wo_199ba86c5c6d,ves_919e8acb74c1,FUEL_LINE_A1_10FT,2,each,126.89,253.77,new_supplier,2024-02-03T11:00:00
inv_66f47915092b,wo_3677d44a71b5,ves_62444747459e,EXHAUST_RISER_V8,4,each,608.59,2434.36,new_supplier,2017-07-11T10:00:00
inv_7f170453e868,wo_3eb8e000988f,ves_62444747459e,SANITATION_HOSE_10FT,1,each,144.8,144.8,new_supplier,2019-06-19T14:00:00
inv_ce0a2a550884,wo_dcb9bb57661d,ves_62444747459e,SANITATION_HOSE_10FT,2,each,144.85,289.71,new_supplier,2019-08-20T09:00:00
inv_ea4a18021063,wo_8b829d6a670f,ves_a027917bfe30,FUEL_PUMP_LP,1,each,252.82,252.82,new_supplier,2015-01-24T15:00:00
inv_077ab96d2ecd,wo_934e6d7948fe,ves_a027917bfe30,SANITATION_HOSE_10FT,1,each,140.17,140.17,new_supplier,2024-04-03T12:00:00
inv_13f6d137a65b,wo_30d83e16bdab,ves_a027917bfe30,OB_WATER_PUMP_KIT,1,each,175.95,175.95,new_supplier,2020-08-02T13:00:00
inv_71975678162d,wo_30d83e16bdab,ves_a027917bfe30,THERMOSTAT_MARINE,1,each,47.78,47.78,new_supplier,2020-08-02T13:00:00
inv_e0ad505c5a58,wo_c41c3fbc5c5f,ves_a027917bfe30,HULL_TRANSOM_KIT,1,each,3345.92,3345.92,new_supplier,2023-11-26T12:00:00
inv_33838f926745,wo_7680c155db2c,ves_a027917bfe30,ENG_LONG_BLOCK_V8,1,each,14903.82,14903.82,new_supplier,2021-07-03T12:00:00
inv_58f9ddf661c5,wo_7d5d92483403,ves_e5abf21f6efa,ENG_LONG_BLOCK_4CYL,1,each,8567.58,8567.58,new_supplier,2025-04-27T14:00:00
inv_5993bf69458f,wo_338ed9904040,ves_e5abf21f6efa,DEPTH_XDUCER,1,each,197.3,197.3,new_supplier,2023-08-06T10:00:00
inv_3f825af0ed78,wo_930b4d2d23c4,ves_e5abf21f6efa,BUS_BAR_12V,1,each,58.91,58.91,used_salvage,2023-11-25T13:00:00
inv_3bec0471f0c6,wo_11ee22121c7b,ves_e5abf21f6efa,HEAD_GASKET_SET_4CYL,1,each,220.86,220.86,new_supplier,2023-09-24T09:00:00
inv_1cfa95e02812,wo_7149d6b79170,ves_e5abf21f6efa,INJECTOR_SET_V6,1,each,870.05,870.05,new_supplier,2026-01-11T16:00:00
inv_7a33cd89b478,wo_036ba6df279d,ves_e5abf21f6efa,INB_CUTLASS_BRG,1,each,126.65,126.65,new_supplier,2024-01-11T13:00:00
inv_52d248001cd4,wo_697f05e8ba5b,ves_f0bfdeb0eea6,FUEL_FILTER_SEPARATOR,1,each,82.18,82.18,new_supplier,2020-08-11T10:00:00
inv_ce647e424901,wo_fee615bb03ff,ves_f0bfdeb0eea6,N2K_STARTER_KIT,1,each,130.96,130.96,new_supplier,2020-05-08T13:00:00
inv_03c2686eb5be,wo_dd328aa22e16,ves_f0bfdeb0eea6,ALTERNATOR_70A,1,each,274.0,274.0,new_supplier,2014-07-21T12:00:00
inv_bccb410f500b,wo_c2e2c01fb8d0,ves_f0bfdeb0eea6,AUTOPILOT_PUMP,1,each,877.09,877.09,new_supplier,2025-08-03T10:00:00
inv_09832676ac96,wo_644ba81b1b0d,ves_f0bfdeb0eea6,ENG_LONG_BLOCK_4CYL,1,each,9638.22,9638.22,new_supplier,2021-11-20T11:00:00
inv_9b65f73309ab,wo_b4cc5a650230,ves_f0bfdeb0eea6,N2K_STARTER_KIT,1,each,144.18,144.18,new_supplier,2015-05-23T08:00:00
inv_b8a09511ab18,wo_21554ac8ca1f,ves_430ca5c495e7,CRANK_POS_SENSOR,1,each,91.78,91.78,new_supplier,2015-01-20T13:00:00
