salvage_candidate_id,vessel_id,part_component_id,detected_after_event,event_type,preliminary_salvage_score,exclusion_reason,expected_used_price,expected_sell_prob,created_at,salvageable_label
sc_58e45c34d1fe,ves_bb77bff20bdd,pinst_a0e96ad3c16c,decommission,rot,0.567,,170.61,0.35,2026-01-05T00:00:00,1
sc_ddae45314f68,ves_bb77bff20bdd,pinst_fc640fb8fc95,decommission,rot,0.389,,62.17,0.2,2026-03-28T00:00:00,0
sc_c6c0cad035aa,ves_bbe230212bed,pinst_77ca0ccbf08d,failure,engine_failure,0.48,,31.98,0.461,2026-01-23T00:00:00,1
sc_11d647c83f92,ves_bbe230212bed,pinst_fe241949ddf8,failure,engine_failure,0.404,,40.69,0.466,2026-01-01T00:00:00,0
sc_7778d978f894,ves_bbe230212bed,pinst_d351e68925ba,failure,engine_failure,0.531,,43.65,0.386,2026-01-24T00:00:00,1
sc_19c966207cb9,ves_bbe230212bed,pinst_1913691f88ac,failure,engine_failure,0.721,,86.91,0.514,2026-01-28T00:00:00,1
sc_161398e88bc3,ves_bbe230212bed,pinst_be22579d7211,failure,engine_failure,0.463,,31.09,0.454,2026-01-03T00:00:00,1
sc_a9ac4d37239c,ves_bbe230212bed,pinst_e574fc288bec,failure,engine_failure,0.65,,15.41,0.45,2026-01-13T00:00:00,1
sc_0c3caf7c1207,ves_bbe230212bed,pinst_16fc4a317055,failure,engine_failure,0.78,,309.56,0.47,2026-01-08T00:00:00,1
sc_860ba3ccd5b9,ves_bbe230212bed,pinst_4ab439fdd9ce,failure,engine_failure,0.282,,19.52,0.1,2026-02-01T00:00:00,0
sc_f41a91c13e6c,ves_bbe230212bed,pinst_3abc956385a7,failure,engine_failure,0.507,,48.27,0.2,2026-01-05T00:00:00,1
sc_7ec3a751cfc6,ves_bbe230212bed,pinst_9123b8e67630,failure,engine_failure,0.01,poor_condition,27.33,0.361,2026-02-22T00:00:00,0
sc_3f4b5e74d2e4,ves_bbe230212bed,pinst_a8b1a947778b,failure,engine_failure,0.331,,30.26,0.511,2026-01-07T00:00:00,0
sc_a3d10f132aaf,ves_bbe230212bed,pinst_c7bfa670cced,failure,engine_failure,0.631,,25.99,0.505,2026-02-07T00:00:00,1
sc_a7c6de02816a,ves_bbe230212bed,pinst_710c2dfc8ec7,failure,engine_failure,0.146,,76.35,0.1,2026-01-09T00:00:00,0
sc_b6b6d93c638b,ves_bbe230212bed,pinst_4415cfcd03df,failure,engine_failure,0.548,,102.61,0.2,2026-03-07T00:00:00,1
sc_4e6e3e108459,ves_bbe230212bed,pinst_26d6657c8f8a,failure,engine_failure,0.01,failure_localization_penalty,78.57,0.399,2026-02-15T00:00:00,0
sc_0e10378bfc09,ves_bbe230212bed,pinst_b5e97ad8c2c5,failure,engine_failure,0.243,,6.6,0.511,2026-03-27T00:00:00,0
sc_8822b2175901,ves_bbe230212bed,pinst_5ff36b224810,failure,engine_failure,0.691,,25.02,0.536,2026-02-08T00:00:00,1
sc_7026f341601a,ves_bbe230212bed,pinst_7e99cb658de2,failure,engine_failure,0.4,,12.42,0.402,2026-02-12T00:00:00,0
sc_c21d6fda4071,ves_bbe230212bed,pinst_91bde2426885,failure,engine_failure,0.628,,70.79,0.475,2026-01-13T00:00:00,1
sc_42d40616eeaa,ves_bbe230212bed,pinst_ca22b398e379,failure,engine_failure,0.322,,15.67,0.518,2026-01-28T00:00:00,0
sc_45ac5c96f0dd,ves_bbe230212bed,pinst_a87f95988700,failure,engine_failure,0.594,,14.34,0.489,2026-03-16T00:00:00,1
sc_56d8aa31931c,ves_bc0359696bac,pinst_5c8e248d95bf,decommission,engine_failure,0.245,,26.15,0.611,2026-01-14T00:00:00,0
sc_886a4c305958,ves_bc0359696bac,pinst_427ca333c7f1,decommission,engine_failure,0.154,,29.15,0.616,2026-01-27T00:00:00,0
sc_903872b30d76,ves_bc0359696bac,pinst_6f0cf359f5c5,decommission,engine_failure,0.531,,81.07,0.486,2026-03-21T00:00:00,1
sc_0c9c218980af,ves_bc0359696bac,pinst_d717c291dfe4,decommission,engine_failure,0.509,,35.41,0.414,2026-01-24T00:00:00,1
sc_2fc1a54f636f,ves_bc0359696bac,pinst_2dd44aa95be3,decommission,engine_failure,0.677,,42.01,0.454,2026-03-19T00:00:00,1
sc_9c694e924590,ves_bc0359696bac,pinst_88230c4a46ce,decommission,engine_failure,0.47,,11.94,0.45,2026-02-13T00:00:00,1
sc_6fa2f19c77f0,ves_bc0359696bac,pinst_58bd817e5d7a,decommission,engine_failure,0.728,,292.19,0.47,2026-03-09T00:00:00,1
sc_253f3862f040,ves_bc0359696bac,pinst_ffa8efe87158,decommission,engine_failure,0.551,,58.86,0.2,2026-02-08T00:00:00,1
sc_45e2e659f98d,ves_bc0359696bac,pinst_a17bc066df32,decommission,engine_failure,0.528,,32.03,0.481,2026-01-05T00:00:00,1
sc_d0568822d421,ves_bc0359696bac,pinst_1aed74d86517,decommission,engine_failure,0.471,,31.51,0.492,2026-03-24T00:00:00,1
sc_b83e8f1fbc6c,ves_bc0359696bac,pinst_3c5ab68c63cd,decommission,engine_failure,0.517,,31.51,0.492,2026-02-05T00:00:00,1
sc_ecdd25e2afc9,ves_bc0359696bac,pinst_a8a556d9e73d,decommission,engine_failure,0.556,,93.68,0.35,2026-03-14T00:00:00,1
sc_02411df1714a,ves_bc0359696bac,pinst_84cbdced58b3,decommission,engine_failure,0.663,,145.29,0.2,2026-02-28T00:00:00,1
sc_6dfedee759aa,ves_bc0359696bac,pinst_dde0af64e4cf,decommission,engine_failure,0.722,,189.37,0.463,2026-02-14T00:00:00,1
sc_a2b05718b125,ves_bc0359696bac,pinst_94dae6fded36,decommission,engine_failure,0.01,failure_localization_penalty,83.69,0.358,2026-01-04T00:00:00,0
sc_ef9b0007232e,ves_bc0359696bac,pinst_7ad141f71c52,decommission,engine_failure,0.01,failure_localization_penalty,95.65,0.361,2026-02-21T00:00:00,0
sc_24bd4b1dec57,ves_bc0359696bac,pinst_ecf1ab09323a,decommission,engine_failure,0.01,failure_localization_penalty,13.45,0.354,2026-01-13T00:00:00,0
sc_308a317c242b,ves_bc0359696bac,pinst_416957a37ab3,decommission,engine_failure,0.315,,11.81,0.411,2026-02-04T00:00:00,0
sc_b4c04f8873f5,ves_bc0359696bac,pinst_5a95cdd7c1dd,decommission,engine_failure,0.437,,86.31,0.2,2026-01-13T00:00:00,0
sc_5c33b8375fc0,ves_bc0359696bac,pinst_d10ac6518cd7,decommission,engine_failure,0.459,,138.55,0.549,2026-03-25T00:00:00,1
sc_ec9813755a91,ves_bc0359696bac,pinst_521cf6cfc718,decommission,engine_failure,0.31,,796.66,0.399,2026-01-15T00:00:00,0
sc_8d14b4db2de5,ves_bc0359696bac,pinst_5b696ae4e060,decommission,engine_failure,0.369,,4.7,0.411,2026-01-22T00:00:00,0
sc_ebdde3bee729,ves_bc0359696bac,pinst_1e1a1361d903,decommission,engine_failure,0.367,,107.17,0.1,2026-01-12T00:00:00,0
sc_5b5104e0c2c4,ves_bc0359696bac,pinst_ae3aeae31b76,decommission,engine_failure,0.523,,20.03,0.536,2026-03-26T00:00:00,1
sc_ec9693967534,ves_bc0359696bac,pinst_d0f56de73fb3,decommission,engine_failure,0.614,,32.12,0.502,2026-01-25T00:00:00,1
sc_aaa564407235,ves_bc0359696bac,pinst_bf87278c6527,decommission,engine_failure,0.475,,100.66,0.461,2026-02-25T00:00:00,1
sc_a3cf916b24a6,ves_bc0359696bac,pinst_328de1dc6468,decommission,engine_failure,0.268,,9.16,0.35,2026-02-23T00:00:00,0
sc_730fed393998,ves_bc0359696bac,pinst_75625a342117,decommission,engine_failure,0.205,,22.04,0.1,2026-02-03T00:00:00,0
sc_aa94f52ccaae,ves_bc0359696bac,pinst_9bb648416563,decommission,engine_failure,0.645,,15.31,0.489,2026-02-18T00:00:00,1
sc_579de231c0ae,ves_bc2c23a0b5d5,pinst_82cd39d58184,decommission,engine_failure,0.496,,42.85,0.611,2026-02-14T00:00:00,1
sc_f8f9b9c12787,ves_bc2c23a0b5d5,pinst_0e60a461dd61,decommission,engine_failure,0.535,,65.88,0.616,2026-03-07T00:00:00,1
sc_4e509db998cb,ves_bc2c23a0b5d5,pinst_3fdd802328d8,decommission,engine_failure,0.302,,28.92,0.386,2026-02-12T00:00:00,0
sc_2c364e5de0da,ves_bc2c23a0b5d5,pinst_a9be64433685,decommission,engine_failure,0.338,,26.19,0.414,2026-01-28T00:00:00,0
sc_1905a67fc007,ves_bc2c23a0b5d5,pinst_9ae951c0c7ad,decommission,engine_failure,0.63,,39.61,0.454,2026-01-14T00:00:00,1
sc_bc9e3077da7e,ves_bc2c23a0b5d5,pinst_15735d2c61fa,decommission,engine_failure,0.504,,12.59,0.45,2026-01-12T00:00:00,1
sc_ebfad01707d7,ves_bc2c23a0b5d5,pinst_d2283e1e846c,decommission,engine_failure,0.666,,271.45,0.47,2026-01-02T00:00:00,1
sc_e480b86e394b,ves_bc2c23a0b5d5,pinst_cd893e2857eb,decommission,engine_failure,0.283,,19.56,0.366,2026-03-03T00:00:00,0
sc_c4d4424abb72,ves_bc2c23a0b5d5,pinst_466efaded945,decommission,engine_failure,0.053,poor_condition,121.54,0.361,2026-03-27T00:00:00,0
sc_8ea0aedd0e22,ves_bc2c23a0b5d5,pinst_5dbb722ed952,decommission,engine_failure,0.01,failure_localization_penalty,5.38,0.411,2026-02-01T00:00:00,0
sc_72c1547a2b8b,ves_bc2c23a0b5d5,pinst_ed212bc14143,decommission,engine_failure,0.699,,28.24,0.505,2026-03-20T00:00:00,1
sc_73716c61af54,ves_bc2c23a0b5d5,pinst_8cac0d542138,decommission,engine_failure,0.056,poor_condition,52.89,0.1,2026-01-04T00:00:00,0
sc_da46e227977d,ves_bc2c23a0b5d5,pinst_d6df5368ee6b,decommission,engine_failure,0.598,,110.03,0.2,2026-03-28T00:00:00,1
sc_428ead7fddb4,ves_bc2c23a0b5d5,pinst_9bb1707c47de,decommission,engine_failure,0.01,failure_localization_penalty,274.99,0.399,2026-01-21T00:00:00,0
sc_d6e4663b997f,ves_bc2c23a0b5d5,pinst_dbc0517c1df8,decommission,engine_failure,0.114,failure_localization_penalty,4.42,0.511,2026-02-25T00:00:00,0
sc_7f8a7f7b80e9,ves_bc2c23a0b5d5,pinst_f57b800e2d1a,decommission,engine_failure,0.559,,21.11,0.536,2026-03-10T00:00:00,1
sc_2b7328361177,ves_bc2c23a0b5d5,pinst_42b445d896a3,decommission,engine_failure,0.801,,52.26,0.652,2026-02-03T00:00:00,1
sc_75f23d23f335,ves_bc2c23a0b5d5,pinst_9aa120895a63,decommission,engine_failure,0.535,,62.34,0.475,2026-01-02T00:00:00,1
sc_a17061175958,ves_bc2c23a0b5d5,pinst_62faee284a0e,decommission,engine_failure,0.01,failure_localization_penalty,2.84,0.418,2026-03-25T00:00:00,0
sc_fb965df9a87d,ves_bc2c23a0b5d5,pinst_700dc3b41c92,decommission,engine_failure,0.187,,20.92,0.1,2026-01-04T00:00:00,0
sc_106716b461ea,ves_bc55d1641c44,pinst_f41a19a0272d,decommission,rot,0.01,failure_localization_penalty,4.33,0.361,2026-03-28T00:00:00,0
sc_534b28107e80,ves_bc55d1641c44,pinst_df76e435a448,decommission,rot,0.08,failure_localization_penalty,16.79,0.466,2026-01-06T00:00:00,0
sc_a35500b443c8,ves_bc55d1641c44,pinst_5083aadbf2c5,decommission,rot,0.141,,18.6,0.386,2026-03-28T00:00:00,0
sc_b397c9b42578,ves_bc55d1641c44,pinst_89b9d91e8706,decommission,rot,0.365,,27.62,0.414,2026-02-21T00:00:00,0
sc_0ff8d7f070b5,ves_bc55d1641c44,pinst_febd3c52593b,decommission,rot,0.624,,39.29,0.454,2026-01-12T00:00:00,1
sc_fb4921a85a6d,ves_bc55d1641c44,pinst_4c7dd63d97f8,decommission,rot,0.465,,11.83,0.45,2026-01-22T00:00:00,1
sc_21d55246e3e7,ves_bc55d1641c44,pinst_d52647415c1b,decommission,rot,0.81,,319.45,0.47,2026-02-14T00:00:00,1
sc_0f1978df620d,ves_bc55d1641c44,pinst_41c5cd0a4798,decommission,rot,0.217,,16.55,0.1,2026-03-06T00:00:00,0
sc_df2801416a72,ves_bc55d1641c44,pinst_96ce8de9c222,decommission,rot,0.758,,60.41,0.47,2026-03-16T00:00:00,1
sc_0d4447aa6fc8,ves_bc55d1641c44,pinst_2f4b6e552c01,decommission,rot,0.01,failure_localization_penalty,95.65,0.361,2026-01-23T00:00:00,0
sc_8f2ee62ef3ac,ves_bc55d1641c44,pinst_6c16dbb535a5,decommission,rot,0.138,,2.78,0.411,2026-03-03T00:00:00,0
sc_25214752d621,ves_bc55d1641c44,pinst_6afe0e08dcb5,decommission,rot,0.424,,10.28,0.405,2026-03-27T00:00:00,0
sc_d4f017f8ef52,ves_bc55d1641c44,pinst_2f56f4c56661,decommission,rot,0.285,,393.28,0.1,2026-02-09T00:00:00,0
sc_ff66218468c2,ves_bc55d1641c44,pinst_a32aaa9c81a9,decommission,rot,0.628,,114.37,0.2,2026-01-01T00:00:00,1
sc_0af52d95b5bd,ves_bc55d1641c44,pinst_d1987de92498,decommission,rot,0.02,poor_condition,83.59,0.399,2026-03-27T00:00:00,0
sc_0d0ddb062122,ves_bc55d1641c44,pinst_561071be909a,decommission,rot,0.225,,3.39,0.411,2026-01-20T00:00:00,0
sc_7f9d1705ce2a,ves_bc55d1641c44,pinst_4bceea3cf8e5,decommission,rot,0.287,,90.37,0.1,2026-01-05T00:00:00,0
sc_778c63917860,ves_bc55d1641c44,pinst_89d3d2d4003d,decommission,rot,0.303,,7.25,0.436,2026-01-02T00:00:00,0
sc_3a69a155ab4e,ves_bc55d1641c44,pinst_c4b8aef1bb3a,decommission,rot,0.621,,32.38,0.502,2026-01-09T00:00:00,1
sc_651bad09a99f,ves_bc55d1641c44,pinst_aa07050ea0f0,decommission,rot,0.313,,40.08,0.361,2026-02-24T00:00:00,0
sc_28e558e45b74,ves_bc55d1641c44,pinst_66e5a003eba9,decommission,rot,0.046,failure_localization_penalty,35.46,0.2,2026-02-06T00:00:00,0
sc_74c9c8225be4,ves_bc55d1641c44,pinst_208445d14b13,decommission,rot,0.369,,5.37,0.389,2026-02-03T00:00:00,0
sc_8878f2ffcb11,ves_bcd6f733e286,pinst_293edc6a16ee,decommission,other,0.127,,13.98,0.461,2026-01-26T00:00:00,0
sc_0ea887f9c268,ves_bcd6f733e286,pinst_a5b7b497106d,decommission,other,0.416,,54.42,0.616,2026-02-18T00:00:00,0
sc_a92dbbec9d60,ves_bcd6f733e286,pinst_9f488d35ca4c,decommission,other,0.434,,69.52,0.486,2026-01-28T00:00:00,0
sc_7feaa833f37a,ves_bcd6f733e286,pinst_60b8d06077f7,decommission,other,0.376,,28.22,0.414,2026-03-14T00:00:00,0
sc_f66b01667ec5,ves_bcd6f733e286,pinst_a147b17e1827,decommission,other,0.609,,38.52,0.454,2026-02-18T00:00:00,1
sc_262a4e40101f,ves_bcd6f733e286,pinst_b288751ca69d,decommission,other,0.254,,4.18,0.35,2026-02-11T00:00:00,0
sc_b287cd278a83,ves_bcd6f733e286,pinst_aa780c800e60,decommission,other,0.653,,267.21,0.47,2026-01-14T00:00:00,1
sc_77e022026587,ves_bcd6f733e286,pinst_871d7f87b4f8,decommission,other,0.35,,22.6,0.366,2026-02-09T00:00:00,0
sc_4dee419f32b3,ves_bcd6f733e286,pinst_0b639c29ee36,decommission,other,0.01,failure_localization_penalty,95.65,0.361,2026-02-04T00:00:00,0
sc_42a7f34205fd,ves_bcd6f733e286,pinst_af425ed9b42b,decommission,other,0.594,,46.87,0.511,2026-02-24T00:00:00,1
sc_b7104a130eeb,ves_bcd6f733e286,pinst_6b424f119eaf,decommission,other,0.344,,8.83,0.405,2026-03-25T00:00:00,0
sc_266462617f68,ves_bcd6f733e286,pinst_e30d776f3ce8,decommission,other,0.151,,271.23,0.1,2026-02-27T00:00:00,0
sc_1e85ad41137f,ves_bcd6f733e286,pinst_ca7222d2a84f,decommission,other,0.214,,28.74,0.1,2026-01-23T00:00:00,0
sc_4ff96af1d88a,ves_bcd6f733e286,pinst_8b76aa459eb3,decommission,other,0.103,poor_condition,124.97,0.399,2026-01-02T00:00:00,0
sc_3a95da86d6c5,ves_bcd6f733e286,pinst_fc67c399182c,decommission,other,0.656,,13.55,0.511,2026-02-16T00:00:00,1
sc_c33c68bc99d4,ves_bcd6f733e286,pinst_7064b3f07a89,decommission,other,0.665,,24.27,0.536,2026-01-06T00:00:00,1
sc_7e5574a6cac4,ves_bcd6f733e286,pinst_1ad4708d5641,decommission,other,0.452,,25.26,0.502,2026-01-04T00:00:00,1
sc_503adea675e5,ves_bcd6f733e286,pinst_0e21847f7d35,decommission,other,0.384,,26.16,0.375,2026-01-20T00:00:00,0
sc_f5ac4592681e,ves_bcd6f733e286,pinst_7dd3aac7ade7,decommission,other,0.369,,9.29,0.418,2026-02-08T00:00:00,0
sc_5dfce0c5a34f,ves_bcd6f733e286,pinst_f3152114277d,decommission,other,0.207,,3.7,0.389,2026-01-21T00:00:00,0
sc_ad53a2c578f7,ves_bd055c12d566,pinst_519c88ed1aea,decommission,other,0.455,,40.16,0.611,2026-02-26T00:00:00,1
sc_d88eb2fb2ba2,ves_bd055c12d566,pinst_3be63bc664b1,decommission,other,0.789,,106.22,0.616,2026-01-19T00:00:00,1
sc_7bf8681a6e48,ves_bd055c12d566,pinst_bfbb858601a3,decommission,other,0.402,,35.34,0.386,2026-01-14T00:00:00,0
sc_29ce94aee120,ves_bd055c12d566,pinst_7a59e21f10fb,decommission,other,0.285,,23.35,0.414,2026-01-10T00:00:00,0
sc_47571ed69efa,ves_bd055c12d566,pinst_fbebfb0d65e4,decommission,other,0.733,,58.62,0.604,2026-01-04T00:00:00,1
sc_f3a5a6ff8b14,ves_bd055c12d566,pinst_bcc97d22a592,decommission,other,0.82,,24.45,0.6,2026-02-14T00:00:00,1
sc_80b3ac24ea1c,ves_bd055c12d566,pinst_2e581102521b,decommission,other,0.662,,270.2,0.47,2026-01-23T00:00:00,1
sc_6e6e9576fce3,ves_bd055c12d566,pinst_825245850f2e,decommission,other,0.6,,63.0,0.2,2026-02-15T00:00:00,1
sc_3a0f4f4c6cf6,ves_bd055c12d566,pinst_ed66af1bef20,decommission,other,0.607,,50.33,0.47,2026-01-06T00:00:00,1
sc_4e48ec9a9d0a,ves_bd055c12d566,pinst_e36805b3918c,decommission,other,0.112,poor_condition,157.07,0.361,2026-03-07T00:00:00,0
sc_45f3ca7c7d49,ves_bd055c12d566,pinst_4c6472c197e0,decommission,other,0.348,,31.38,0.511,2026-01-22T00:00:00,0
sc_61dfb9430dcc,ves_bd055c12d566,pinst_4fbf43978ca2,decommission,other,0.527,,22.5,0.505,2026-03-11T00:00:00,1
sc_503088602c67,ves_bd055c12d566,pinst_2ff05cb0063e,decommission,other,0.207,,322.36,0.1,2026-03-27T00:00:00,0
sc_4ede909ed020,ves_bd055c12d566,pinst_d3cd4af1390b,decommission,other,0.645,,116.92,0.2,2026-02-07T00:00:00,1
sc_1365d5ee5208,ves_bd055c12d566,pinst_a0815b3cef47,decommission,other,0.01,failure_localization_penalty,274.99,0.399,2026-03-08T00:00:00,0
sc_c9f126d03414,ves_bd055c12d566,pinst_608476648698,decommission,other,0.201,,5.89,0.511,2026-02-22T00:00:00,0
sc_06a8acf11749,ves_bd055c12d566,pinst_e9385c669087,decommission,other,0.107,failure_localization_penalty,98.69,0.2,2026-01-19T00:00:00,0
sc_ec6a93b47326,ves_bd055c12d566,pinst_c98218576d40,decommission,other,0.409,,16.63,0.536,2026-01-11T00:00:00,0
sc_4d34800b3d86,ves_bd055c12d566,pinst_c861101c6a27,decommission,other,0.558,,29.74,0.502,2026-01-13T00:00:00,1
sc_73a8e031968f,ves_bd055c12d566,pinst_442809d0ab0c,decommission,other,0.615,,123.28,0.461,2026-02-09T00:00:00,1
sc_5bd53fcfc8db,ves_bd055c12d566,pinst_422b423f6fff,decommission,other,0.461,,145.49,0.35,2026-02-09T00:00:00,1
sc_a8901143808c,ves_beb56e21d9d6,pinst_a15b3d7bcd73,decommission,collision,0.065,failure_localization_penalty,10.82,0.461,2026-02-03T00:00:00,0
sc_1c78c8a61af3,ves_beb56e21d9d6,pinst_87b632325af2,decommission,collision,0.208,,34.3,0.616,2026-03-05T00:00:00,0
sc_ba2727b072d0,ves_beb56e21d9d6,pinst_7d96b9d855dd,decommission,collision,0.685,,99.45,0.486,2026-01-19T00:00:00,1
sc_2446e94fee6d,ves_beb56e21d9d6,pinst_acfe8adabd89,decommission,collision,0.214,,19.53,0.414,2026-01-25T00:00:00,0
sc_29f0b8fb3ab7,ves_beb56e21d9d6,pinst_8d9b365127d6,decommission,collision,0.662,,41.22,0.454,2026-02-05T00:00:00,1
sc_bebaa0a8cd2c,ves_beb56e21d9d6,pinst_620042119553,decommission,collision,0.649,,15.38,0.45,2026-02-06T00:00:00,1
sc_5a1f9e205ae5,ves_beb56e21d9d6,pinst_345c8d9acf23,decommission,collision,0.729,,292.54,0.47,2026-03-25T00:00:00,1
sc_1534c38fa592,ves_beb56e21d9d6,pinst_454e53911fa7,decommission,collision,0.485,,53.35,0.2,2026-01-21T00:00:00,1
sc_05b767b2ab0c,ves_beb56e21d9d6,pinst_aefac88c4026,decommission,collision,0.616,,56.3,0.2,2026-01-10T00:00:00,1
sc_e642e9643472,ves_beb56e21d9d6,pinst_42d9028588f8,decommission,collision,0.01,failure_localization_penalty,95.65,0.361,2026-02-28T00:00:00,0
sc_31668d1c9d9a,ves_beb56e21d9d6,pinst_f1b4d7194924,decommission,collision,0.286,,14.75,0.411,2026-03-18T00:00:00,0
sc_8200965fc83e,ves_beb56e21d9d6,pinst_41a9303aa724,decommission,collision,0.563,,23.73,0.505,2026-03-28T00:00:00,1
sc_20dc1fc5b517,ves_beb56e21d9d6,pinst_2130d764a5d1,decommission,collision,0.364,,464.91,0.1,2026-03-25T00:00:00,0
sc_5a09fcc98c8f,ves_beb56e21d9d6,pinst_2aa1a9847501,decommission,collision,0.533,,100.41,0.2,2026-01-16T00:00:00,1
sc_90f18138bdc3,ves_beb56e21d9d6,pinst_03b29e211668,decommission,collision,0.01,poor_condition,135.33,0.368,2026-03-01T00:00:00,0
sc_3893ec7b9a03,ves_beb56e21d9d6,pinst_a964a7b6a698,decommission,collision,0.545,,11.68,0.511,2026-03-12T00:00:00,1
sc_c659e894689c,ves_beb56e21d9d6,pinst_b06552df681b,decommission,collision,0.284,,6.95,0.436,2026-03-09T00:00:00,0
sc_b8f9d7b08d17,ves_beb56e21d9d6,pinst_86d1102b9e48,decommission,collision,0.53,,28.57,0.502,2026-02-28T00:00:00,1
sc_12dd53fcd56a,ves_beb56e21d9d6,pinst_084b5c96ce83,decommission,collision,0.605,,68.75,0.475,2026-03-07T00:00:00,1
sc_a5a59c50e494,ves_beb56e21d9d6,pinst_fcfc53e5c7b3,decommission,collision,0.3,,8.05,0.418,2026-03-09T00:00:00,0
sc_a39af257fd19,ves_beb56e21d9d6,pinst_60d4c1f3ac2b,decommission,collision,0.212,,7.93,0.35,2026-01-28T00:00:00,0
sc_9acc8af98edb,ves_bf7a41e24fec,pinst_64d66f08c013,decommission,fire,0.093,failure_localization_penalty,12.29,0.461,2026-03-11T00:00:00,0
sc_b4ccb090103f,ves_bf7a41e24fec,pinst_41c855276bde,decommission,fire,0.125,,20.16,0.466,2026-03-14T00:00:00,0
sc_1a18606b7a01,ves_bf7a41e24fec,pinst_d2eeae54dca5,decommission,fire,0.01,poor_condition,2.9,0.386,2026-02-03T00:00:00,0
sc_429ab90f71e5,ves_bf7a41e24fec,pinst_2f4de8c775a5,decommission,fire,0.01,poor_condition,8.52,0.414,2026-03-24T00:00:00,0
sc_468dedb46d9e,ves_bf7a41e24fec,pinst_3845599ae56c,decommission,fire,0.01,poor_condition,4.33,0.354,2026-01-14T00:00:00,0
sc_93b97c696137,ves_bf7a41e24fec,pinst_5e3f9c19e77f,decommission,fire,0.01,poor_condition,1.64,0.35,2026-03-08T00:00:00,0
sc_e8e00130e75c,ves_bf7a41e24fec,pinst_494e1d153cb7,decommission,fire,0.01,poor_condition,28.4,0.37,2026-02-23T00:00:00,0
sc_883606312d11,ves_bf7a41e24fec,pinst_43cdb9bc1696,decommission,fire,0.01,poor_condition,2.05,0.366,2026-03-05T00:00:00,0
sc_959b21099d62,ves_bf7a41e24fec,pinst_6fa6701b838f,decommission,fire,0.01,failure_localization_penalty,27.33,0.361,2026-03-23T00:00:00,0
sc_582d0bc14a0c,ves_bf7a41e24fec,pinst_3d7a7c65c68f,decommission,fire,0.074,poor_condition,2.16,0.411,2026-03-04T00:00:00,0
sc_91f6db08d0d4,ves_bf7a41e24fec,pinst_65a079b80b74,decommission,fire,0.434,,10.45,0.405,2026-03-10T00:00:00,0
sc_1365fee6f653,ves_bf7a41e24fec,pinst_f397d6db89fa,decommission,fire,0.049,poor_condition,50.98,0.1,2026-03-11T00:00:00,0
sc_b5b3185c08bf,ves_bf7a41e24fec,pinst_e6d2a9409b6a,decommission,fire,0.489,,50.56,0.1,2026-02-21T00:00:00,1
sc_426c06a51d8e,ves_bf7a41e24fec,pinst_eb060a4b4e1e,decommission,fire,0.157,,151.82,0.399,2026-02-19T00:00:00,0
sc_8b5af276def7,ves_bf7a41e24fec,pinst_8c40a4988f7f,decommission,fire,0.219,,3.33,0.411,2026-02-07T00:00:00,0
sc_1ede87a93cac,ves_bf7a41e24fec,pinst_ab9379b1161a,decommission,fire,0.547,,20.74,0.536,2026-03-06T00:00:00,1
sc_ebee002082a7,ves_bf7a41e24fec,pinst_aeeb453633cb,decommission,fire,0.313,,10.46,0.402,2026-01-19T00:00:00,0
sc_eec6eb076ce4,ves_bf7a41e24fec,pinst_ee69dfd8ece6,decommission,fire,0.236,,18.89,0.375,2026-03-19T00:00:00,0
sc_95a2493e76c3,ves_bf7a41e24fec,pinst_5768f213a8cb,decommission,fire,0.256,,7.25,0.418,2026-01-18T00:00:00,0
sc_787f1b6e1485,ves_c13af3dc66ba,pinst_33e34593a734,decommission,fire,0.062,failure_localization_penalty,10.68,0.461,2026-03-22T00:00:00,0
sc_c3993b3ba8a5,ves_c13af3dc66ba,pinst_08d9fac61ed7,decommission,fire,0.247,,38.13,0.616,2026-01-11T00:00:00,0
sc_9c6db0f45260,ves_c13af3dc66ba,pinst_ab611a27af3a,decommission,fire,0.01,poor_condition,10.16,0.386,2026-01-06T00:00:00,0
sc_3c05fda04585,ves_c13af3dc66ba,pinst_e5ffd9e89647,decommission,fire,0.01,poor_condition,8.52,0.414,2026-01-01T00:00:00,0
sc_13733482e67d,ves_c13af3dc66ba,pinst_5da08d883ead,decommission,fire,0.01,poor_condition,8.05,0.454,2026-03-09T00:00:00,0
sc_c1e02e1f6809,ves_c13af3dc66ba,pinst_dc15fd48b9e1,decommission,fire,0.01,poor_condition,3.05,0.45,2026-02-25T00:00:00,0
sc_e02f168a3e91,ves_c13af3dc66ba,pinst_54dda7b58f68,decommission,fire,0.058,poor_condition,68.86,0.47,2026-02-08T00:00:00,0
sc_b1bf90000450,ves_c13af3dc66ba,pinst_1b285d9a0049,decommission,fire,0.01,poor_condition,13.32,0.2,2026-01-09T00:00:00,0
sc_c5e687cbe06f,ves_c13af3dc66ba,pinst_1a7014ebd58c,decommission,fire,0.01,poor_condition,11.66,0.2,2026-01-09T00:00:00,0
sc_7cacbe65f838,ves_c13af3dc66ba,pinst_5d6f24221314,decommission,fire,0.01,failure_localization_penalty,27.33,0.361,2026-01-16T00:00:00,0
sc_2035f6b1051d,ves_c13af3dc66ba,pinst_806dc367be91,decommission,fire,0.3,,8.04,0.366,2026-03-01T00:00:00,0
