work_order_id,vessel_id,opened_at,closed_at,odometer_engine_hours,primary_subsystem,symptom_codes,diagnosis_codes,repair_codes,severity,labour_hours,labour_rate,parts_cost,total_cost,warranty_claim,downtime_days,outcome_status,root_cause_flag,created_at,repair_decision_label,post_repair_estimated_value
wo_b13c37ee9811,ves_31eed1596729,2015-10-03T12:00:00,2015-10-10T12:00:00,8573,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,12.32,159.78,911.98,2880.37,False,7,fixed,True,2015-10-03T12:00:00,repair,17481.8
wo_d268a212d1f2,ves_31eed1596729,2026-09-20T08:00:00,2026-09-21T08:00:00,6749,ENGINE,"[""hard start cold""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,8.2,131.51,1364.49,2442.5,False,1,fixed,True,2026-09-20T08:00:00,repair,19921.12
wo_ae301e5827e3,ves_7b3f8580550e,2019-06-03T12:00:00,2019-06-09T12:00:00,1059,AUX,"[""head odor persistent""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,5.84,179.46,257.04,1304.59,False,6,deferred,True,2019-06-03T12:00:00,repair,3490.76
wo_966ad5816781,ves_7b3f8580550e,2019-04-08T16:00:00,2019-04-08T16:00:00,376,FUEL,"[""water in separator""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,3.32,133.54,423.65,867.61,False,0,partial,True,2019-04-08T16:00:00,repair,3490.76
wo_78e9c0f48f91,ves_7b3f8580550e,2015-05-16T09:00:00,2015-05-23T09:00:00,887,ENGINE,"[""low oil pressure""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,11.99,208.5,1250.74,3751.22,False,7,total_loss,True,2015-05-16T09:00:00,decommission,3490.76
wo_d50299c886c4,ves_7b3f8580550e,2024-06-15T08:00:00,2024-06-20T08:00:00,732,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,1.72,140.75,1095.41,1337.96,False,5,fixed,True,2024-06-15T08:00:00,repair,3490.76
wo_d25ea21fa447,ves_7b3f8580550e,2014-06-04T08:00:00,2014-06-23T08:00:00,373,STEERING,"[""cylinder seepage""]","[""STEER_SEAL_FAIL""]","[""REBUILD_CYLINDER""]",5,7.13,173.44,606.25,1842.8,False,19,fixed,True,2014-06-04T08:00:00,repair,3063.32
wo_ff18e1c39237,ves_7b3f8580550e,2021-11-20T15:00:00,2021-12-02T15:00:00,596,ENGINE,"[""loss of power at WOT""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,8.7,173.5,225.96,1801.42,False,12,fixed,True,2021-11-20T15:00:00,repair,3312.66
wo_9da0da0b31df,ves_7b3f8580550e,2025-09-04T12:00:00,2025-09-06T12:00:00,338,ELECTRICAL,"[""house bank not charging""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,2.34,163.95,0.0,383.98,False,2,fixed,True,2025-09-04T12:00:00,repair,3490.76
wo_da825d1da4db,ves_7b3f8580550e,2017-09-03T10:00:00,2017-09-13T10:00:00,146,ENGINE,"[""hard start cold""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,4.0,181.27,213.89,994.37,False,10,deferred,True,2017-09-03T10:00:00,repair,3312.66
wo_209277ec3cb8,ves_4f5a6ad13dcd,2017-02-08T08:00:00,2017-02-10T08:00:00,579,PROPULSION,"[""drive oil milky""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,22.34,154.67,277.74,3733.36,False,2,partial,True,2017-02-08T08:00:00,repair,125531.57
wo_89997f4d5348,ves_4f5a6ad13dcd,2019-10-04T14:00:00,2019-10-06T14:00:00,579,ENGINE,"[""low oil pressure""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.18,171.37,97.92,299.89,False,2,fixed,True,2019-10-04T14:00:00,repair,125531.57
wo_bded4c6aabcf,ves_df8d85dd9f70,2017-11-21T13:00:00,2017-11-30T13:00:00,930,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,10.92,141.22,1228.08,2770.24,False,9,fixed,True,2017-11-21T13:00:00,repair,14186.54
wo_38a3787d4e36,ves_df8d85dd9f70,2019-08-04T08:00:00,2019-08-04T08:00:00,660,AUX,"[""freshwater pump cycles""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.44,148.2,373.95,587.11,False,0,fixed,True,2019-08-04T08:00:00,repair,14186.54
wo_d01ddb50a640,ves_df8d85dd9f70,2016-12-25T10:00:00,2017-01-03T10:00:00,1248,ENGINE,"[""loss of power at WOT""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,27.78,165.81,214.14,5049.74,False,9,fixed,True,2016-12-25T10:00:00,repair,12449.41
wo_9890ce656a0e,ves_df8d85dd9f70,2014-10-02T14:00:00,2014-10-10T14:00:00,169,AUX,"[""head odor persistent""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,5.6,158.02,142.66,1028.23,False,8,fixed,True,2014-10-02T14:00:00,repair,14186.54
wo_8735195e09d5,ves_df8d85dd9f70,2016-10-22T12:00:00,2016-10-24T12:00:00,645,PROPULSION,"[""vibration underway""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,8.65,182.69,94.31,1674.09,False,2,fixed,True,2016-10-22T12:00:00,repair,14186.54
wo_26eb04fc1419,ves_df8d85dd9f70,2019-02-15T10:00:00,2019-02-20T10:00:00,660,NAV,"[""MFD reboots randomly""]","[""NAV_DISPLAY_FAIL""]","[""REPLACE_MFD""]",3,1.92,165.68,881.37,1200.0,False,5,fixed,True,2019-02-15T10:00:00,repair,14186.54
wo_d4c81da22836,ves_df8d85dd9f70,2017-05-18T08:00:00,2017-05-28T08:00:00,597,STEERING,"[""cable binds at lock""]","[""STEER_LINKAGE_LOOSE""]","[""ADJUST_LINKAGE""]",3,1.49,149.64,0.0,223.6,False,10,fixed,True,2017-05-18T08:00:00,repair,14186.54
wo_801a69631797,ves_df8d85dd9f70,2022-09-01T10:00:00,2022-09-11T10:00:00,387,HULL,"[""blistering below waterline""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,25.16,133.57,127.55,4310.49,False,10,fixed,True,2022-09-01T10:00:00,repair,14186.54
wo_29fe585198ac,ves_df8d85dd9f70,2024-01-10T15:00:00,2024-01-16T15:00:00,421,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,3.3,190.39,0.0,627.47,False,6,fixed,True,2024-01-10T15:00:00,repair,14186.54
wo_f475af3355db,ves_df8d85dd9f70,2017-01-05T10:00:00,2017-01-15T10:00:00,535,FUEL,"[""fuel smell in bilge""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.64,179.39,82.73,377.09,False,10,fixed,True,2017-01-05T10:00:00,repair,14186.54
wo_aa9ec7aa5b93,ves_df8d85dd9f70,2026-04-23T16:00:00,2026-04-30T16:00:00,1072,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,8.6,203.8,0.0,1752.78,False,7,fixed,True,2026-04-23T16:00:00,repair,14186.54
wo_54bca8f7fc99,ves_df8d85dd9f70,2024-04-25T12:00:00,2024-05-03T12:00:00,1045,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,9.49,160.1,1357.1,2876.76,False,8,fixed,True,2024-04-25T12:00:00,repair,14186.54
wo_14d59289514d,ves_df8d85dd9f70,2020-12-09T09:00:00,2020-12-21T09:00:00,944,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,2.88,191.67,274.09,826.62,False,12,fixed,True,2020-12-09T09:00:00,repair,14186.54
wo_298a0b6c1bb2,ves_7567cf9e51cd,2021-05-19T11:00:00,2021-05-19T11:00:00,96,PROPULSION,"[""lower unit noisy""]","[""JET_WEAR_RING_CLEARANCE""]","[""REPLACE_WEAR_RING""]",3,3.87,170.09,147.74,806.7,False,0,partial,True,2021-05-19T11:00:00,repair,8996.13
wo_e0cdb603702c,ves_7567cf9e51cd,2026-12-19T12:00:00,2026-12-20T12:00:00,31,NAV,"[""depth sounder no reading""]","[""AUTO_SENSOR_DRIFT""]","[""CALIBRATE_AUTOPILOT""]",3,3.76,160.88,935.22,1540.43,False,1,fixed,True,2026-12-19T12:00:00,repair,8996.13
wo_6684c5a69584,ves_7567cf9e51cd,2022-01-16T08:00:00,2022-01-31T08:00:00,59,PROPULSION,"[""lower unit noisy""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,9.82,226.08,139.6,2360.38,False,15,fixed,True,2022-01-16T08:00:00,repair,8996.13
wo_86e8b28362f5,ves_7567cf9e51cd,2024-06-17T08:00:00,2024-06-29T08:00:00,35,AUX,"[""AC raw-water flow low""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.38,166.34,386.69,616.31,False,12,deferred,True,2024-06-17T08:00:00,repair,8996.13
wo_b909b9470c40,ves_1cf9c135021c,2015-04-25T11:00:00,2015-05-06T11:00:00,199,AUX,"[""AC raw-water flow low""]","[""PLUMB_PUMP_FAIL""]","[""REPLACE_WATER_PUMP""]",3,1.25,142.18,137.54,315.74,False,11,fixed,True,2015-04-25T11:00:00,repair,9113.1
wo_093962127757,ves_1cf9c135021c,2017-01-05T09:00:00,2017-01-05T09:00:00,208,FUEL,"[""water in separator""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.28,193.05,83.36,330.62,False,0,fixed,True,2017-01-05T09:00:00,repair,9113.1
wo_97f1326646bb,ves_f4bfe4a08b08,2022-04-16T08:00:00,2022-04-20T08:00:00,4198,ENGINE,"[""low oil pressure""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.82,184.33,101.83,437.42,False,4,fixed,True,2022-04-16T08:00:00,repair,7453.61
wo_2453b27c5651,ves_f4bfe4a08b08,2015-08-13T09:00:00,2015-08-14T09:00:00,1903,NAV,"[""MFD reboots randomly""]","[""N2K_NETWORK_FAULT""]","[""REPAIR_N2K_BACKBONE""]",3,1.53,170.7,131.19,392.53,True,1,fixed,True,2015-08-13T09:00:00,repair,7453.61
wo_245f73bd2e7f,ves_f4bfe4a08b08,2015-02-09T16:00:00,2015-02-09T16:00:00,4346,PROPULSION,"[""drive oil milky""]","[""JET_WEAR_RING_CLEARANCE""]","[""REPLACE_WEAR_RING""]",3,3.77,108.86,159.77,570.52,False,0,fixed,True,2015-02-09T16:00:00,repair,7453.61
wo_8c547179cde5,ves_f4bfe4a08b08,2019-05-16T10:00:00,2019-05-29T10:00:00,1492,ELECTRICAL,"[""house bank not charging""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,38.21,174.32,1009.46,7669.85,False,13,deferred,True,2019-05-16T10:00:00,repair,6540.92
wo_d816b580a7cc,ves_fcf90faf1a1b,2015-10-03T16:00:00,2015-10-07T16:00:00,191,ENGINE,"[""low oil pressure""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,11.79,149.0,1260.39,3016.72,False,4,partial,True,2015-10-03T16:00:00,repair,26950.15
wo_75ccbc1cb3e6,ves_fcf90faf1a1b,2020-03-07T08:00:00,2020-03-15T08:00:00,151,AUX,"[""macerator jammed""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,2.29,157.41,0.0,360.37,False,8,fixed,True,2020-03-07T08:00:00,repair,26950.15
wo_d1ae2d861941,ves_fcf90faf1a1b,2016-02-14T13:00:00,2016-02-14T13:00:00,60,STEERING,"[""steering stiff to port""]","[""STEER_LINKAGE_LOOSE""]","[""ADJUST_LINKAGE""]",3,2.95,136.64,0.0,403.72,False,0,fixed,True,2016-02-14T13:00:00,repair,26950.15
wo_a7e5a28f083e,ves_fcf90faf1a1b,2014-01-17T12:00:00,2014-01-25T12:00:00,184,HULL,"[""soft deck near helm""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,47.7,172.56,115.19,9060.27,False,8,fixed,True,2014-01-17T12:00:00,repair,26950.15
wo_5a2ff522ac30,ves_fcf90faf1a1b,2017-03-13T13:00:00,2017-03-16T13:00:00,544,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,3.47,218.83,0.0,758.25,False,3,fixed,True,2017-03-13T13:00:00,repair,26950.15
wo_d7d299f13f0d,ves_fcf90faf1a1b,2023-01-09T10:00:00,2023-01-19T10:00:00,158,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,7.48,195.09,0.0,1459.34,False,10,fixed,True,2023-01-09T10:00:00,repair,26950.15
wo_12e5617c889c,ves_fcf90faf1a1b,2026-07-10T11:00:00,2026-07-25T11:00:00,596,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,6.5,209.62,131.73,1494.77,False,15,fixed,True,2026-07-10T11:00:00,repair,26950.15
wo_161103616d9a,ves_fcf90faf1a1b,2019-01-16T16:00:00,2019-01-19T16:00:00,94,ENGINE,"[""low oil pressure""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,9.06,186.22,1366.79,3053.6,False,3,fixed,True,2019-01-16T16:00:00,repair,26950.15
wo_566c57ee86d1,ves_fcf90faf1a1b,2023-07-20T09:00:00,2023-08-06T09:00:00,498,PROPULSION,"[""bellows leak observed""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,18.24,189.21,321.4,3773.28,False,17,fixed,True,2023-07-20T09:00:00,repair,26950.15
wo_a829fbfa34c3,ves_143f93175b27,2018-01-12T11:00:00,2018-01-20T11:00:00,1132,PROPULSION,"[""vibration underway""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,8.41,145.34,100.46,1322.81,True,8,fixed,True,2018-01-12T11:00:00,repair,52500.04
wo_33a805e89389,ves_143f93175b27,2021-06-01T15:00:00,2021-06-07T15:00:00,3438,PROPULSION,"[""drive oil milky""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,25.49,173.08,326.05,4737.77,False,6,fixed,True,2021-06-01T15:00:00,repair,52500.04
wo_d9515c8223b5,ves_143f93175b27,2026-10-13T11:00:00,2026-10-20T11:00:00,1068,PROPULSION,"[""bellows leak observed""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,24.11,176.65,289.35,4547.97,False,7,fixed,True,2026-10-13T11:00:00,repair,52500.04
wo_429edf9bbe9b,ves_143f93175b27,2025-02-01T12:00:00,2025-02-06T12:00:00,4260,ENGINE,"[""coolant temp high""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,7.84,168.01,1386.7,2703.29,False,5,fixed,True,2025-02-01T12:00:00,repair,52500.04
wo_8058b1ad9675,ves_143f93175b27,2019-06-03T16:00:00,2019-06-08T16:00:00,3049,ENGINE,"[""loss of power at WOT""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,8.06,174.09,239.94,1750.52,False,5,fixed,True,2019-06-03T16:00:00,repair,49821.47
wo_fb3c1526a777,ves_143f93175b27,2018-11-21T16:00:00,2018-12-02T16:00:00,3019,STEERING,"[""helm feels spongy""]","[""STEER_AIR_IN_SYSTEM""]","[""BLEED_HYDRAULICS""]",3,1.98,202.74,0.0,401.36,False,11,partial,True,2018-11-21T16:00:00,repair,52500.04
wo_e317078aa26c,ves_143f93175b27,2021-08-08T12:00:00,2021-08-19T12:00:00,2260,PROPULSION,"[""prop slip/cavitation""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,12.1,141.1,1680.25,3387.86,False,11,fixed,True,2021-08-08T12:00:00,repair,52500.04
wo_a92e3be78e8c,ves_3870f5605145,2020-11-21T08:00:00,2020-11-28T08:00:00,445,HULL,"[""through-hull seeping""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,47.17,121.55,118.29,6755.85,False,7,fixed,True,2020-11-21T08:00:00,repair,23594.72
wo_13ee420762cc,ves_3870f5605145,2014-08-14T08:00:00,2014-08-23T08:00:00,393,NAV,"[""depth sounder no reading""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,3.08,191.26,0.0,589.31,False,9,fixed,True,2014-08-14T08:00:00,repair,23594.72
wo_8577bf5cf36e,ves_3870f5605145,2020-11-14T14:00:00,2020-11-14T14:00:00,462,ENGINE,"[""loss of power at WOT""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.78,170.05,89.82,392.33,False,0,fixed,True,2020-11-14T14:00:00,repair,23594.72
wo_48471dbc92e7,ves_3870f5605145,2019-09-14T15:00:00,2019-09-29T15:00:00,252,ELECTRICAL,"[""house bank not charging""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,3.05,161.3,297.57,789.7,False,15,partial,True,2019-09-14T15:00:00,repair,23594.72
wo_b27cef65e184,ves_3870f5605145,2015-11-14T16:00:00,2015-12-02T16:00:00,281,ENGINE,"[""coolant temp high""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,5.5,191.28,222.31,1468.74,False,18,fixed,True,2015-11-14T16:00:00,repair,22390.91
wo_f92a2a06e144,ves_3870f5605145,2022-09-25T13:00:00,2022-09-27T13:00:00,484,AUX,"[""head odor persistent""]","[""PLUMB_PUMP_FAIL""]","[""REPLACE_WATER_PUMP""]",3,2.59,108.42,144.0,424.72,False,2,deferred,True,2022-09-25T13:00:00,repair,23594.72
wo_9bae61efd601,ves_99d16410a69b,2016-01-01T08:00:00,2016-01-11T08:00:00,1050,FUEL,"[""poor idle""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,5.57,156.72,244.9,1117.36,False,10,fixed,True,2016-01-01T08:00:00,repair,15333.79
wo_39c820d42c50,ves_dfe8affa9d73,2026-02-25T12:00:00,2026-03-21T12:00:00,982,HULL,"[""blistering below waterline""]","[""HULL_TRANSOM_ROT""]","[""REPAIR_TRANSOM""]",5,95.6,164.33,119.86,16250.46,False,24,total_loss,True,2026-02-25T12:00:00,decommission,5273.08
wo_dc0ca6cfcdc0,ves_dfe8affa9d73,2015-02-08T09:00:00,2015-02-16T09:00:00,1953,AUX,"[""macerator jammed""]","[""PLUMB_PUMP_FAIL""]","[""REPLACE_WATER_PUMP""]",3,2.79,140.27,155.76,547.73,False,8,fixed,True,2015-02-08T09:00:00,repair,6008.86
wo_ed2faef80c52,ves_dfe8affa9d73,2014-02-24T13:00:00,2014-03-08T13:00:00,1233,AUX,"[""macerator jammed""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.67,154.02,400.33,657.48,False,12,fixed,True,2014-02-24T13:00:00,repair,6008.86
wo_76ec7b1379ca,ves_dfe8affa9d73,2024-07-18T12:00:00,2024-07-28T12:00:00,659,HULL,"[""blistering below waterline""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,76.53,207.16,124.34,16475.01,False,10,total_loss,True,2024-07-18T12:00:00,decommission,6008.86
wo_4e798e77ee46,ves_dfe8affa9d73,2019-12-12T14:00:00,2019-12-12T14:00:00,1811,ENGINE,"[""low oil pressure""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.86,167.77,87.49,399.62,False,0,fixed,True,2019-12-12T14:00:00,repair,6008.86
wo_9cbf40554071,ves_65d658011f44,2014-09-20T13:00:00,2014-09-28T13:00:00,2611,NAV,"[""N2K network offline""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,2.57,162.38,0.0,416.9,True,8,fixed,True,2014-09-20T13:00:00,repair,8732.37
wo_05c4e8276bfb,ves_65d658011f44,2015-09-03T16:00:00,2015-09-12T16:00:00,705,HULL,"[""water intrusion around transom""]","[""HULL_THROUGH_HULL_LEAK""]","[""REPAIR_THROUGH_HULL""]",3,9.15,134.14,199.48,1930.57,False,9,fixed,True,2015-09-03T16:00:00,repair,8732.37
wo_ad7bfd2e061d,ves_65d658011f44,2019-04-13T12:00:00,2019-04-14T12:00:00,1108,ENGINE,"[""low oil pressure""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,11.64,133.46,1268.67,2821.51,False,1,fixed,True,2019-04-13T12:00:00,repair,8732.37
wo_d20624dc4beb,ves_65d658011f44,2018-06-25T16:00:00,2018-06-25T16:00:00,1328,ENGINE,"[""loss of power at WOT""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,6.78,201.73,217.79,1803.18,False,0,fixed,True,2018-06-25T16:00:00,repair,8286.84
wo_bed10a33c7b8,ves_65d658011f44,2025-06-24T12:00:00,2025-06-30T12:00:00,1075,NAV,"[""autopilot hunts off course""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,1.8,183.8,0.0,330.24,False,6,fixed,True,2025-06-24T12:00:00,repair,8732.37
wo_9d4784b1a964,ves_e4c3204dd379,2018-02-03T12:00:00,2018-02-13T12:00:00,6675,ENGINE,"[""loss of power at WOT""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,11.02,175.05,244.86,2256.51,False,10,fixed,True,2018-02-03T12:00:00,repair,20426.41
wo_69c843fafb4c,ves_e4c3204dd379,2024-12-11T16:00:00,2024-12-12T16:00:00,8894,STEERING,"[""hydraulic fluid low""]","[""STEER_HOSE_LEAK""]","[""REPLACE_STEERING_HOSE"", ""BLEED_HYDRAULICS""]",5,9.86,167.18,171.59,1819.42,False,1,fixed,True,2024-12-11T16:00:00,repair,18888.94
wo_cb9fae69c60a,ves_e4c3204dd379,2014-08-02T11:00:00,2014-08-07T11:00:00,1778,STEERING,"[""cable binds at lock""]","[""STEER_LINKAGE_LOOSE""]","[""ADJUST_LINKAGE""]",3,3.0,188.26,0.0,564.96,False,5,fixed,True,2014-08-02T11:00:00,repair,21524.6
wo_15a3e03b12a2,ves_e4c3204dd379,2015-01-23T14:00:00,2015-02-04T14:00:00,6227,FUEL,"[""water in separator""]","[""FUEL_WATER_CONTAM""]","[""REPLACE_FILTER_SEPARATOR"", ""TANK_CLEAN""]",3,10.05,168.78,78.9,1774.4,False,12,fixed,True,2015-01-23T14:00:00,repair,21524.6
wo_accd969bcda4,ves_e4c3204dd379,2015-12-12T13:00:00,2015-12-25T13:00:00,6757,PROPULSION,"[""bellows leak observed""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,8.13,133.3,95.88,1179.43,False,13,fixed,True,2015-12-12T13:00:00,repair,21524.6
wo_d07f63c4ba99,ves_01ea6b5d24c7,2014-03-03T13:00:00,2014-03-06T13:00:00,1945,FUEL,"[""water in separator""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.91,165.86,79.16,396.24,False,3,partial,True,2014-03-03T13:00:00,repair,20785.16
wo_4b2facefefed,ves_01ea6b5d24c7,2023-06-15T16:00:00,2023-06-26T16:00:00,1997,PROPULSION,"[""vibration underway""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,11.96,165.56,89.54,2070.32,False,11,partial,True,2023-06-15T16:00:00,repair,20785.16
wo_17f80797c6f7,ves_01ea6b5d24c7,2022-10-17T14:00:00,2022-10-24T14:00:00,1528,NAV,"[""MFD reboots randomly""]","[""AUTO_SENSOR_DRIFT""]","[""CALIBRATE_AUTOPILOT""]",3,2.28,210.05,894.38,1374.02,False,7,fixed,True,2022-10-17T14:00:00,repair,20785.16
wo_54d7e0365059,ves_01ea6b5d24c7,2019-02-24T12:00:00,2019-03-10T12:00:00,1218,NAV,"[""MFD reboots randomly""]","[""AUTO_SENSOR_DRIFT""]","[""CALIBRATE_AUTOPILOT""]",3,1.16,168.19,910.39,1105.46,False,14,fixed,True,2019-02-24T12:00:00,repair,20785.16
wo_4c7508d6ae91,ves_01ea6b5d24c7,2018-06-21T08:00:00,2018-06-28T08:00:00,1163,STEERING,"[""helm feels spongy""]","[""STEER_CABLE_BIND""]","[""REPLACE_STEERING_CABLE""]",3,5.05,178.0,234.19,1133.8,True,7,fixed,True,2018-06-21T08:00:00,repair,20785.16
wo_6946fc22ae71,ves_01ea6b5d24c7,2019-01-22T12:00:00,2019-02-22T12:00:00,1987,HULL,"[""stress crack at stringer tabbing""]","[""HULL_TRANSOM_ROT""]","[""REPAIR_TRANSOM""]",5,176.8,119.34,3366.87,24919.49,False,31,total_loss,True,2019-01-22T12:00:00,decommission,18240.04
wo_a23aa7cf45da,ves_01ea6b5d24c7,2019-03-19T08:00:00,2019-03-30T08:00:00,1577,FUEL,"[""poor idle""]","[""FUEL_WATER_CONTAM""]","[""REPLACE_FILTER_SEPARATOR"", ""TANK_CLEAN""]",3,17.44,153.09,85.25,2755.49,True,11,fixed,True,2019-03-19T08:00:00,repair,20785.16
wo_c2aa6dfa94b3,ves_d20a41a13574,2022-12-13T09:00:00,2022-12-25T09:00:00,855,HULL,"[""stress crack at stringer tabbing""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,59.68,142.31,484.97,9423.56,False,12,total_loss,True,2022-12-13T09:00:00,decommission,7349.43
wo_531295a042f1,ves_d20a41a13574,2017-05-14T14:00:00,2017-05-22T14:00:00,1020,PROPULSION,"[""bellows leak observed""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,4.15,116.38,130.03,612.98,True,8,fixed,True,2017-05-14T14:00:00,repair,7349.43
wo_e882b700b097,ves_d20a41a13574,2019-01-23T11:00:00,2019-02-03T11:00:00,1175,AUX,"[""bilge pump inop""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,5.08,145.63,142.9,882.57,False,11,fixed,True,2019-01-23T11:00:00,repair,7349.43
wo_e86ac2cc7192,ves_d20a41a13574,2018-12-15T08:00:00,2019-01-01T08:00:00,688,HULL,"[""through-hull seeping""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,74.65,182.59,127.39,14775.76,False,17,total_loss,True,2018-12-15T08:00:00,decommission,7349.43
